example_id                                                                                    | status  | run_time        |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/inline_spec.rb[1:1:2]                       | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/inline_spec.rb[2:1:1]                       | passed  | 0.00009 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/inline_spec.rb[3:1:1]                       | passed  | 0.00008 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/inline_spec.rb[4:1:1]                       | passed  | 0.00014 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/inline_spec.rb[4:1:2]                       | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:1:1]                        | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:1:2]                        | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:1:3]                        | passed  | 0.00093 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:2:1]                        | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:3:1]                        | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:4:1]                        | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:4:2]                        | passed  | 0.00009 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[1:5:1]                        | passed  | 0.00059 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:1:1]                        | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:1:2]                        | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:1:3]                        | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:2:1]                        | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:3:1]                        | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:4:1]                        | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:4:2]                        | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/types_spec.rb[2:5:1]                        | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/list/list_spec.rb[1:1:1]                           | passed  | 0.00039 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/list/list_spec.rb[1:1:2]                           | passed  | 0.00016 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/list/list_spec.rb[2:1:1]                           | passed  | 0.00019 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/list/list_spec.rb[3:1:1]                           | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/list/list_spec.rb[4:1:1]                           | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/list/list_spec.rb[4:1:2]                           | passed  | 0.00006 seconds |
